"","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"198","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 12E","10021","09/12/2014",2897500,-73.9656213599112,40.773696036873
"199","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 17E","10021","10/06/2014",1300000,-73.9656213599112,40.773696036873
"200","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 18H","10021","07/08/2014",1850000,-73.9656213599112,40.773696036873
"201","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 4A","10021","10/22/2014",3900000,-73.9656213599112,40.773696036873
"202","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 5A","10021","05/29/2014",4100000,-73.9656213599112,40.773696036873
"203","2014","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 7A","10021","04/23/2014",3800000,-73.9656213599112,40.773696036873
"204","2014","UPPER EAST SIDE (59-79)","1389","56","14 EAST 75TH STREET, 3E","10021","04/07/2014",3225000,-73.9647041372301,40.7740168939383
"205","2014","UPPER EAST SIDE (59-79)","1389","56","14 EAST 75TH STREET, 5E","10021","03/04/2014",3650000,-73.9647041372301,40.7740168939383
"206","2014","UPPER EAST SIDE (59-79)","1389","69","936 FIFTH AVENUE, 12A","10021","02/27/2014",4100000,-73.9653647586588,40.7741955023846
"207","2014","UPPER EAST SIDE (59-79)","1389","69","936 FIFTH AVENUE, 15A","10021","04/03/2014",4925000,-73.9653647586588,40.7741955023846
"208","2014","UPPER EAST SIDE (59-79)","1389","69","936 FIFTH AVENUE, 4A/HW","10021","08/27/2014",101400,-73.9653647586588,40.7741955023846
"209","2014","UPPER EAST SIDE (59-79)","1390","1013","32 EAST 76TH   STREET","10021","12/29/2014",1575000,-73.9632959276577,40.7742525014568
"210","2014","UPPER EAST SIDE (59-79)","1390","1017","32 EAST 76TH   STREET","10021","07/30/2014",1975000,-73.9632959276577,40.7742525014568
"211","2014","UPPER EAST SIDE (59-79)","1390","1039","32 EAST 76TH STREET","10021","01/15/2014",2650000,-73.9632959276577,40.7742525014568
"212","2014","UPPER EAST SIDE (59-79)","1390","1108","30 EAST 76TH STREET","10021","03/25/2014",1935000,-73.9633284143569,40.7742662354911
"213","2014","UPPER EAST SIDE (59-79)","1390","132","57 EAST 75TH STREET, 2F","10021","06/25/2014",890500,-73.9633396900176,40.7734592860238
"214","2014","UPPER EAST SIDE (59-79)","1390","3","944 5 AVE","10021","11/18/2014",999500,-73.9653680950653,40.7747224930855
"215","2014","UPPER EAST SIDE (59-79)","1390","33","59 EAST 75TH STREET, 1A","10021","06/24/2014",415000,-73.9633108126267,40.7734482978787
"216","2014","UPPER EAST SIDE (59-79)","1390","35","820 PARK AVENUE, MAISON","10021","06/24/2014",2100000,-73.9622783464429,40.7732421091148
"217","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 11A","10021","12/02/2014",1350000,-73.962805007585,40.7740657018392
"218","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 12A","10021","01/14/2014",1270000,-73.962805007585,40.7740657018392
"219","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 1B","10021","12/22/2014",900000,-73.962805007585,40.7740657018392
"220","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 3B","10021","02/12/2014",2550000,-73.962805007585,40.7740657018392
"221","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 5D","10021","06/19/2014",1600000,-73.962805007585,40.7740657018392
"222","2014","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 8A","10021","10/27/2014",1585000,-73.962805007585,40.7740657018392
"223","2014","UPPER EAST SIDE (59-79)","1391","40","850 PARK AVENUE, 6C","10075","04/03/2014",3700000,-73.9616351860135,40.774120213048
"224","2014","UPPER EAST SIDE (59-79)","1391","54","50 EAST 77TH STREET, 15B","10075","04/29/2014",3900000,-73.9626854378294,40.7748232108822
"225","2014","UPPER EAST SIDE (59-79)","1392","1","3 EAST 77TH STREET, 13C/D","10075","10/28/2014",4700000,-73.9643855917701,40.7755593386141
"226","2014","UPPER EAST SIDE (59-79)","1392","1","3 EAST 77TH STREET, 2B","10075","02/03/2014",1900000,-73.9643855917701,40.7755593386141
"227","2014","UPPER EAST SIDE (59-79)","1392","1","3 EAST 77TH STREET, SR3","10075","12/16/2014",150000,-73.9643855917701,40.7755593386141
"228","2014","UPPER EAST SIDE (59-79)","1392","1145","40 EAST 78TH   STREET","10075","12/09/2014",2700000,-73.9623059542805,40.7754955481193
"229","2014","UPPER EAST SIDE (59-79)","1392","1160","40 EAST 78 STREET","10075","01/09/2014",2583750,-73.9623059542805,40.7754955481193
"230","2014","UPPER EAST SIDE (59-79)","1392","1173","40 EAST 78TH   STREET","10075","10/21/2014",2350000,-73.9623059542805,40.7754955481193
"231","2014","UPPER EAST SIDE (59-79)","1392","1176","40 EAST 78TH   STREET","10075","10/06/2014",2250000,-73.9623059542805,40.7754955481193
"232","2014","UPPER EAST SIDE (59-79)","1392","28","61 EAST 77TH STREET, 3CD","10075","05/15/2014",2075000,-73.962494116679,40.7747600197954
"233","2014","UPPER EAST SIDE (59-79)","1392","28","61 EAST 77TH STREET, 9B","10075","08/04/2014",526000,-73.962494116679,40.7747600197954
"234","2014","UPPER EAST SIDE (59-79)","1392","30","71 EAST 77TH STREET, 3C","10075","05/01/2014",1245000,-73.9623100230996,40.7746858518027
"235","2014","UPPER EAST SIDE (59-79)","1392","36","860 PARK AVE., 4TH","10075","02/28/2014",4750000,-73.9613497330085,40.774509870466
"236","2014","UPPER EAST SIDE (59-79)","1392","46","52 EAST 78TH STREET, 2A","10075","07/09/2014",575000,-73.9621074229794,40.7754103961372
"237","2014","UPPER EAST SIDE (59-79)","1392","46","52 EAST 78TH STREET, 4C","10075","02/20/2014",1125000,-73.9621074229794,40.7754103961372
"238","2014","UPPER EAST SIDE (59-79)","1392","46","52 EAST 78TH STREET, 8A-9A","10075","08/13/2014",1100000,-73.9621074229794,40.7754103961372
"239","2014","UPPER EAST SIDE (59-79)","1393","38","898 PARK AVENUE, 8 FL","10075","03/04/2014",3290000,-73.9605981411092,40.7755416373385
"240","2014","UPPER EAST SIDE (59-79)","1395","1002","1010 3 AVENUE, A-RES","10065","02/04/2014",895000,-73.9660712618092,40.7622780490781
"241","2014","UPPER EAST SIDE (59-79)","1395","1002","1010 3 AVENUE, A-RES","10065","03/31/2014",375000,-73.9660712618092,40.7622780490781
"242","2014","UPPER EAST SIDE (59-79)","1395","1002","1010 3 AVENUE, A-RES","10065","04/10/2014",1251000,-73.9660712618092,40.7622780490781
"243","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 18H","10065","10/10/2014",1581000,-73.96657979525,40.7631784733591
"244","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 19G","10065","04/15/2014",779500,-73.96657979525,40.7631784733591
"245","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 4A","10065","10/02/2014",475000,-73.96657979525,40.7631784733591
"246","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 5F","10065","07/17/2014",1475000,-73.96657979525,40.7631784733591
"247","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 9D","10065","07/21/2014",480000,-73.96657979525,40.7631784733591
"248","2014","UPPER EAST SIDE (59-79)","1395","1002","166 EAST 61ST STREET, 9L","10065","03/24/2014",518500,-73.96657979525,40.7631784733591
"249","2014","UPPER EAST SIDE (59-79)","1395","1201","525 PARK AVENUE","10065","11/12/2014",3800000,-73.9690738859558,40.7638928029006
"250","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61 STREET, 10D","10065","07/18/2014",815000,-73.9669118339978,40.7633185510725
"251","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61, 4C","10065","07/24/2014",1200000,-73.9669118339978,40.7633185510725
"252","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 10C","10065","04/17/2014",1200000,-73.9669118339978,40.7633185510725
"253","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 11HJ","10065","01/07/2014",1589000,-73.9669118339978,40.7633185510725
"254","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 12J","10065","08/13/2014",385000,-73.9669118339978,40.7633185510725
"255","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 2E","10065","08/26/2014",1125000,-73.9669118339978,40.7633185510725
"256","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 2J","10065","03/04/2014",395000,-73.9669118339978,40.7633185510725
"257","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 3J","10065","03/18/2014",395000,-73.9669118339978,40.7633185510725
"258","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 5A","10065","02/25/2014",385000,-73.9669118339978,40.7633185510725
"259","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 8H","10065","11/25/2014",2725000,-73.9669118339978,40.7633185510725
"260","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 9D","10065","07/23/2014",800000,-73.9669118339978,40.7633185510725
"261","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 9JK","10065","01/14/2014",607488,-73.9669118339978,40.7633185510725
"262","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, 9JK","10065","08/06/2014",885000,-73.9669118339978,40.7633185510725
"263","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, PHA","10065","11/13/2014",475000,-73.9669118339978,40.7633185510725
"264","2014","UPPER EAST SIDE (59-79)","1395","50","150 EAST 61ST STREET, PHB/C","10065","11/13/2014",4290000,-73.9669118339978,40.7633185510725
"265","2014","UPPER EAST SIDE (59-79)","1395","50","773 LEXINGTON AVENUE, 14H","10065","06/26/2014",515000,-73.9675147750426,40.7631320801663
"266","2014","UPPER EAST SIDE (59-79)","1396","1","535 PARK AVENUE, 12C","10065","10/27/2014",3950000,-73.9687668452642,40.764315410372
"267","2014","UPPER EAST SIDE (59-79)","1396","1","535 PARK AVENUE, 5C","10065","12/08/2014",4500000,-73.9687668452642,40.764315410372
"268","2014","UPPER EAST SIDE (59-79)","1396","1","535 PARK AVENUE, 9C","10065","10/27/2014",4022087,-73.9687668452642,40.764315410372
"269","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61 STREET, 34E","10065","04/09/2014",995000,-73.9665256485389,40.7631757128965
"270","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 11B","10065","04/02/2014",705000,-73.9665256485389,40.7631757128965
"271","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 17D","10065","03/07/2014",695000,-73.9665256485389,40.7631757128965
"272","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 23D","10065","03/14/2014",670000,-73.9665256485389,40.7631757128965
"273","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 25C","10065","08/28/2014",1700000,-73.9665256485389,40.7631757128965
"274","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 26D","10065","04/24/2014",755000,-73.9665256485389,40.7631757128965
"275","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 28E","10065","05/28/2014",1150000,-73.9665256485389,40.7631757128965
"276","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 29B","10065","02/06/2014",765000,-73.9665256485389,40.7631757128965
"277","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 30E","10065","05/30/2014",975000,-73.9665256485389,40.7631757128965
"278","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 33D","10065","05/09/2014",762300,-73.9665256485389,40.7631757128965
"279","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 33E","10065","04/10/2014",950000,-73.9665256485389,40.7631757128965
"280","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 7C","10065","01/06/2014",1275000,-73.9665256485389,40.7631757128965
"281","2014","UPPER EAST SIDE (59-79)","1396","33","167 EAST 61ST STREET, 8E","10065","08/21/2014",1200000,-73.9665256485389,40.7631757128965
"282","2014","UPPER EAST SIDE (59-79)","1397","1111","149 EAST 62ND   STREET","10065","02/06/2014",400000,-73.966413353557,40.7639469528455
"283","2014","UPPER EAST SIDE (59-79)","1397","1208","166 EAST 63RD STREET","10065","12/23/2014",802000,-73.96557923213,40.7643940996387
"284","2014","UPPER EAST SIDE (59-79)","1397","1234","166 EAST 63RD STREET","10065","03/18/2014",1680000,-73.96557923213,40.7643940996387
"285","2014","UPPER EAST SIDE (59-79)","1397","1257","166 EAST 63RD   STREET","10065","01/16/2014",855000,-73.96557923213,40.7643940996387
"286","2014","UPPER EAST SIDE (59-79)","1397","1260","166 EAST 63RD STREET","10065","05/09/2014",610000,-73.96557923213,40.7643940996387
"287","2014","UPPER EAST SIDE (59-79)","1397","1288","166 EAST 63RD STREET","10065","10/15/2014",605858,-73.96557923213,40.7643940996387
"288","2014","UPPER EAST SIDE (59-79)","1397","1332","166 EAST 63RD   STREET","10065","08/15/2014",1350000,-73.96557923213,40.7643940996387
"289","2014","UPPER EAST SIDE (59-79)","1397","1335","166 EAST 63RD   STREET","10065","01/27/2014",1785000,-73.96557923213,40.7643940996387
"290","2014","UPPER EAST SIDE (59-79)","1397","1342","166 EAST 63 STREET","10065","01/02/2014",975000,-73.96557923213,40.7643940996387
"291","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 10B","10065","05/23/2014",1379366,-73.9667125141557,40.7648720177636
"292","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 10C","10065","05/23/2014",2332383,-73.9667125141557,40.7648720177636
"293","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 11E","10065","08/13/2014",1840000,-73.9667125141557,40.7648720177636
"294","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 2C","10065","04/28/2014",1550000,-73.9667125141557,40.7648720177636
"295","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 3E","10065","11/25/2014",1650000,-73.9667125141557,40.7648720177636
"296","2014","UPPER EAST SIDE (59-79)","1397","1402","130 EAST 63RD STREET, 6E","10065","03/05/2014",1650000,-73.9667125141557,40.7648720177636
"297","2014","UPPER EAST SIDE (59-79)","1397","1527","140 EAST 63RD   STREET","10065","10/09/2014",1300000,-73.9660520333552,40.7645918613561
"298","2014","UPPER EAST SIDE (59-79)","1397","1540","140 EAST 63RD   STREET","10065","04/29/2014",3850000,-73.9660520333552,40.7645918613561
"299","2014","UPPER EAST SIDE (59-79)","1397","33","175 E 62 ST, 19C","10065","07/01/2014",1825000,-73.9659116836319,40.7637354603409
"300","2014","UPPER EAST SIDE (59-79)","1397","33","175 EAST 62ND STREET, 3B","10065","04/17/2014",710000,-73.9659116836319,40.7637354603409
"301","2014","UPPER EAST SIDE (59-79)","1397","33","175 EAST 62ND STREET, 5B","10065","05/06/2014",705000,-73.9659116836319,40.7637354603409
"302","2014","UPPER EAST SIDE (59-79)","1397","66","116 EAST 63RD STREET, 5B","10065","02/12/2014",3050000,-73.967145620535,40.7650532950504
"303","2014","UPPER EAST SIDE (59-79)","1397","66","116 EAST 63RD STREET, 9A","10065","04/23/2014",4000000,-73.967145620535,40.7650532950504
"304","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 1102","10065","04/16/2014",1362500,-73.9681057948472,40.7652182493682
"305","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 1109","10065","10/22/2014",592000,-73.9681057948472,40.7652182493682
"306","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 1606","10065","06/06/2014",1325000,-73.9681057948472,40.7652182493682
"307","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 202","10065","04/01/2014",1900000,-73.9681057948472,40.7652182493682
"308","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 203","10065","10/02/2014",600000,-73.9681057948472,40.7652182493682
"309","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 304","10065","06/17/2014",898383,-73.9681057948472,40.7652182493682
"310","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 309","10065","10/01/2014",450000,-73.9681057948472,40.7652182493682
"311","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 804/05","10065","09/29/2014",1300000,-73.9681057948472,40.7652182493682
"312","2014","UPPER EAST SIDE (59-79)","1397","69","575 PARK AVENUE, 809","10065","02/11/2014",475000,-73.9681057948472,40.7652182493682
"313","2014","UPPER EAST SIDE (59-79)","1398","10","125 EAST 63RD STREET, 4A","10065","05/01/2014",1725000,-73.966911011749,40.7649736303945
"314","2014","UPPER EAST SIDE (59-79)","1398","10","125 EAST 63RD STREET, 6C","10065","01/20/2014",1550000,-73.966911011749,40.7649736303945
"315","2014","UPPER EAST SIDE (59-79)","1398","1053","188 EAST 64TH   STREET","10065","08/21/2014",1485000,-73.9647847887762,40.7648796788887
"316","2014","UPPER EAST SIDE (59-79)","1398","1165","188 EAST 64TH   STREET","10065","08/19/2014",895000,-73.9647847887762,40.7648796788887
"317","2014","UPPER EAST SIDE (59-79)","1398","1182","188 EAST 64TH STREET","10065","09/04/2014",900000,-73.9647847887762,40.7648796788887
"318","2014","UPPER EAST SIDE (59-79)","1398","1303","139 EAST 63RD STREET, 16C","10065","11/24/2014",1775000,-73.966113378753,40.7646385400305
"319","2014","UPPER EAST SIDE (59-79)","1398","60","136 EAST 64TH STREET, 2D","10065","03/14/2014",2050000,-73.9664269755323,40.7655690993241
"320","2014","UPPER EAST SIDE (59-79)","1398","60","136 EAST 64TH STREET, 6F","10065","05/27/2014",1500000,-73.9664269755323,40.7655690993241
"321","2014","UPPER EAST SIDE (59-79)","1399","1104","132A EAST 65TH   STREET","10065","11/25/2014",4925000,-73.9653005618767,40.765747173783
"322","2014","UPPER EAST SIDE (59-79)","1399","13","133 EAST 64TH STREET, 2B","10065","05/09/2014",4762500,-73.9664702762144,40.7656075383169
"323","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 11A","10065","06/20/2014",585000,-73.9647338277957,40.7656756384188
"324","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 11D","10065","07/17/2014",1950000,-73.9647338277957,40.7656756384188
"325","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 22E","10065","07/17/2014",1210000,-73.9647338277957,40.7656756384188
"326","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 24E","10065","06/10/2014",1040000,-73.9647338277957,40.7656756384188
"327","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 31D","10065","07/31/2014",2100000,-73.9647338277957,40.7656756384188
"328","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 31E","10065","03/20/2014",1015000,-73.9647338277957,40.7656756384188
"329","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 4A","10065","08/28/2014",590000,-73.9647338277957,40.7656756384188
"330","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 6B","10065","01/29/2014",855000,-73.9647338277957,40.7656756384188
"331","2014","UPPER EAST SIDE (59-79)","1399","33","160 EAST 65TH STREET, 7E","10065","04/30/2014",1080000,-73.9647338277957,40.7656756384188
