"Year","Distance","BLOCK","avg.index"
2011,"4-5 blocks left",1500,139.708121061247
2011,"4-5 blocks left",1502,139.708121061247
2011,"4-5 blocks left",1503,139.708121061247
2011,"4-5 blocks left",1501,139.708121061247
2011,"other",926,138.583511755621
2011,"other",1215,138.583511755621
2011,"other",1375,138.583511755621
2011,"other",1376,138.583511755621
2011,"other",1377,138.583511755621
2011,"other",1378,138.583511755621
2011,"other",1379,138.583511755621
2011,"other",1380,138.583511755621
2011,"other",1381,138.583511755621
2011,"other",1382,138.583511755621
2011,"other",1783,138.583511755621
2011,"other",1784,138.583511755621
2011,"other",1785,138.583511755621
2011,"other",1786,138.583511755621
2011,"other",1788,138.583511755621
2011,"other",1789,138.583511755621
2011,"other",1790,138.583511755621
2011,"other",1795,138.583511755621
2011,"other",1796,138.583511755621
2011,"other",1802,138.583511755621
2011,"other",1806,138.583511755621
2011,"other",1395,138.583511755621
2011,"other",1396,138.583511755621
2011,"other",1397,138.583511755621
2011,"other",1398,138.583511755621
2011,"other",1399,138.583511755621
2011,"other",1400,138.583511755621
2011,"other",1401,138.583511755621
2011,"other",1402,138.583511755621
2011,"other",1608,138.583511755621
2011,"other",1610,138.583511755621
2011,"other",1613,138.583511755621
2011,"other",1614,138.583511755621
2011,"other",1621,138.583511755621
2011,"other",1623,138.583511755621
2011,"other",1745,138.583511755621
2011,"other",1456,138.583511755621
2011,"other",1457,138.583511755621
2011,"other",1458,138.583511755621
2011,"other",1460,138.583511755621
2011,"other",1415,138.583511755621
2011,"other",1416,138.583511755621
2011,"other",1417,138.583511755621
2011,"other",1418,138.583511755621
2011,"other",1419,138.583511755621
2011,"other",1420,138.583511755621
2011,"other",1421,138.583511755621
2011,"other",1422,138.583511755621
2011,"other",1643,138.583511755621
2011,"other",1644,138.583511755621
2011,"other",1645,138.583511755621
2011,"other",1441,138.583511755621
2011,"other",1655,138.583511755621
2011,"other",1659,138.583511755621
2011,"other",1660,138.583511755621
2011,"other",1661,138.583511755621
2011,"other",1665,138.583511755621
2011,"other",1666,138.583511755621
2011,"other",1435,138.583511755621
2011,"other",1436,138.583511755621
2011,"other",1437,138.583511755621
2011,"other",1438,138.583511755621
2011,"other",1439,138.583511755621
2011,"other",1440,138.583511755621
2011,"other",1747,138.583511755621
2011,"other",1687,138.583511755621
2011,"other",1603,138.583511755621
2011,"other",1604,138.583511755621
2011,"other",1607,138.583511755621
2011,"other",1711,138.583511755621
2011,"other",1715,138.583511755621
2011,"other",1716,138.583511755621
2011,"other",1718,138.583511755621
2011,"other",1722,138.583511755621
2011,"other",1724,138.583511755621
2011,"other",1772,138.583511755621
2011,"other",1746,138.583511755621
2011,"other",1774,138.583511755621
2011,"other",1748,138.583511755621
2011,"other",1749,138.583511755621
2011,"other",1461,138.583511755621
2011,"other",1631,138.583511755621
2011,"other",1632,138.583511755621
2011,"other",1633,138.583511755621
2011,"other",1634,138.583511755621
2011,"other",1637,138.583511755621
2011,"other",1638,138.583511755621
2011,"other",1639,138.583511755621
2011,"other",1677,138.583511755621
2011,"other",1773,138.583511755621
2011,"other",1681,138.583511755621
2011,"other",1683,138.583511755621
2011,"other",1993,138.583511755621
2011,"other",1688,138.583511755621
2011,"other",1709,138.583511755621
2011,"other",1710,138.583511755621
2011,"other",1753,138.583511755621
2011,"other",1754,138.583511755621
2011,"other",1667,138.583511755621
2011,"other",1671,138.583511755621
2011,"other",1676,138.583511755621
2011,"other",1771,138.583511755621
2011,"other",1680,138.583511755621
2011,"other",1807,138.583511755621
2011,"other",1625,138.583511755621
2011,"other",1627,138.583511755621
2011,"other",1628,138.583511755621
2011,"other",1750,138.583511755621
2011,"other",1751,138.583511755621
2011,"other",1630,138.583511755621
2011,"other",1893,138.583511755621
2011,"other",1767,138.583511755621
2011,"other",1768,138.583511755621
2011,"other",1770,138.583511755621
2011,"other",2081,138.583511755621
2011,"other",1815,138.583511755621
2011,"other",1629,138.583511755621
2012,"1 block",1431,129.659266539626
2012,"1 block",1430,129.659266539626
2012,"1 block",1429,129.659266539626
2012,"1 block",1433,129.659266539626
2012,"1 block",1427,129.659266539626
2012,"1 block",1423,129.659266539626
2012,"1 block",1424,129.659266539626
2012,"1 block",1425,129.659266539626
2012,"1 block",1426,129.659266539626
2012,"1 block",1428,129.659266539626
2012,"1 block",1526,129.659266539626
2012,"1 block",1527,129.659266539626
2012,"1 block",1646,129.659266539626
2012,"1 block",1432,129.659266539626
2012,"1 block",1530,129.659266539626
2012,"1 block",1546,129.659266539626
2012,"1 block",1547,129.659266539626
2012,"1 block",1548,129.659266539626
2012,"1 block",1549,129.659266539626
2012,"1 block",1550,129.659266539626
2012,"1 block",1551,129.659266539626
2012,"1 block",1552,129.659266539626
2012,"1 block",1525,129.659266539626
2012,"1 block",1443,129.659266539626
2012,"1 block",1444,129.659266539626
2012,"1 block",1528,129.659266539626
2012,"1 block",1529,129.659266539626
2012,"1 block",1558,129.659266539626
2012,"1 block",1446,129.659266539626
2012,"1 block",1531,129.659266539626
2012,"1 block",1532,129.659266539626
2012,"1 block",1533,129.659266539626
2012,"1 block",1534,129.659266539626
2012,"1 block",1535,129.659266539626
2012,"1 block",1536,129.659266539626
2012,"1 block",1537,129.659266539626
2012,"1 block",1539,129.659266539626
2012,"1 block",1540,129.659266539626
2012,"1 block",1541,129.659266539626
2012,"1 block",1542,129.659266539626
2012,"1 block",1445,129.659266539626
2012,"1 block",1543,129.659266539626
2012,"1 block",1447,129.659266539626
2012,"1 block",1448,129.659266539626
2012,"1 block",1449,129.659266539626
2012,"1 block",1450,129.659266539626
2012,"1 block",1451,129.659266539626
2012,"1 block",1452,129.659266539626
2012,"1 block",1453,129.659266539626
2012,"1 block",1553,129.659266539626
2012,"1 block",1554,129.659266539626
2012,"1 block",1555,129.659266539626
2012,"1 block",1556,129.659266539626
2012,"1 block",1557,129.659266539626
2012,"1 block",1544,129.659266539626
2012,"1 block",1545,129.659266539626
2012,"2-3 blocks left",1624,182.373325785173
2012,"2-3 blocks left",1411,182.373325785173
2012,"2-3 blocks left",1513,182.373325785173
2012,"2-3 blocks left",1410,182.373325785173
2012,"2-3 blocks left",1405,182.373325785173
2012,"2-3 blocks left",1406,182.373325785173
2012,"2-3 blocks left",1409,182.373325785173
2012,"2-3 blocks left",1404,182.373325785173
2012,"2-3 blocks left",1522,182.373325785173
2012,"2-3 blocks left",1523,182.373325785173
2012,"2-3 blocks left",1524,182.373325785173
2012,"2-3 blocks left",1521,182.373325785173
2012,"2-3 blocks left",1413,182.373325785173
2012,"2-3 blocks left",1512,182.373325785173
2012,"2-3 blocks left",1518,182.373325785173
2012,"2-3 blocks left",1412,182.373325785173
2012,"2-3 blocks left",1516,182.373325785173
2012,"2-3 blocks left",1517,182.373325785173
2012,"2-3 blocks left",1509,182.373325785173
2012,"2-3 blocks left",1407,182.373325785173
2012,"2-3 blocks left",1408,182.373325785173
2012,"2-3 blocks left",1508,182.373325785173
2012,"2-3 blocks left",1403,182.373325785173
2012,"2-3 blocks left",1510,182.373325785173
2012,"2-3 blocks left",1514,182.373325785173
2012,"2-3 blocks left",1511,182.373325785173
2012,"2-3 blocks left",1519,182.373325785173
2012,"2-3 blocks left",1515,182.373325785173
2012,"2-3 blocks left",1520,182.373325785173
2012,"2 blocks right",1559,138.61435510374
2012,"2 blocks right",1563,138.61435510374
2012,"2 blocks right",1564,138.61435510374
2012,"2 blocks right",1565,138.61435510374
2012,"2 blocks right",1566,138.61435510374
2012,"2 blocks right",1567,138.61435510374
2012,"2 blocks right",1568,138.61435510374
2012,"2 blocks right",1569,138.61435510374
2012,"2 blocks right",1570,138.61435510374
2012,"2 blocks right",1571,138.61435510374
2012,"2 blocks right",1468,138.61435510374
2012,"2 blocks right",1464,138.61435510374
2012,"2 blocks right",1560,138.61435510374
2012,"2 blocks right",1562,138.61435510374
2012,"2 blocks right",1472,138.61435510374
2012,"2 blocks right",1469,138.61435510374
2012,"2 blocks right",1470,138.61435510374
2012,"2 blocks right",1471,138.61435510374
2012,"2 blocks right",1467,138.61435510374
2012,"2 blocks right",1473,138.61435510374
2012,"2 blocks right",1466,138.61435510374
2012,"3-4 blocks right",1483,122.781621131017
2012,"3-4 blocks right",1576,122.781621131017
2012,"3-4 blocks right",1486,122.781621131017
2012,"3-4 blocks right",1577,122.781621131017
2012,"3-4 blocks right",1484,122.781621131017
2012,"3-4 blocks right",1485,122.781621131017
2012,"3-4 blocks right",1579,122.781621131017
2012,"3-4 blocks right",1580,122.781621131017
2012,"3-4 blocks right",1581,122.781621131017
2012,"3-4 blocks right",1582,122.781621131017
2012,"3-4 blocks right",1583,122.781621131017
2012,"3-4 blocks right",1584,122.781621131017
2012,"3-4 blocks right",1585,122.781621131017
2012,"3-4 blocks right",1586,122.781621131017
2012,"3-4 blocks right",1589,122.781621131017
2012,"3-4 blocks right",1590,122.781621131017
2012,"3-4 blocks right",1487,122.781621131017
2012,"3-4 blocks right",1489,122.781621131017
2012,"3-4 blocks right",1578,122.781621131017
2012,"4-5 blocks left",1383,188.677491878893
2012,"4-5 blocks left",1390,188.677491878893
2012,"4-5 blocks left",1386,188.677491878893
2012,"4-5 blocks left",1388,188.677491878893
2012,"4-5 blocks left",1602,188.677491878893
2012,"4-5 blocks left",1393,188.677491878893
2012,"4-5 blocks left",1504,188.677491878893
2012,"4-5 blocks left",1505,188.677491878893
2012,"4-5 blocks left",1506,188.677491878893
2012,"4-5 blocks left",1507,188.677491878893
2012,"4-5 blocks left",1493,188.677491878893
2012,"4-5 blocks left",1494,188.677491878893
2012,"4-5 blocks left",1495,188.677491878893
2012,"4-5 blocks left",1384,188.677491878893
2012,"4-5 blocks left",1385,188.677491878893
2012,"4-5 blocks left",1499,188.677491878893
2012,"4-5 blocks left",1387,188.677491878893
2012,"4-5 blocks left",1391,188.677491878893
2012,"4-5 blocks left",1389,188.677491878893
2012,"4-5 blocks left",1502,188.677491878893
2012,"4-5 blocks left",1491,188.677491878893
2012,"4-5 blocks left",1500,188.677491878893
2012,"4-5 blocks left",1392,188.677491878893
2012,"4-5 blocks left",1497,188.677491878893
2012,"4-5 blocks left",1498,188.677491878893
2012,"4-5 blocks left",1496,188.677491878893
2012,"4-5 blocks left",1503,188.677491878893
2012,"4-5 blocks left",1501,188.677491878893
2012,"4-5 blocks left",1492,188.677491878893
2012,"other",1375,180.931159937136
2012,"other",1376,180.931159937136
2012,"other",1377,180.931159937136
2012,"other",1378,180.931159937136
2012,"other",1379,180.931159937136
2012,"other",1380,180.931159937136
2012,"other",1381,180.931159937136
2012,"other",1382,180.931159937136
2012,"other",1767,180.931159937136
2012,"other",1768,180.931159937136
2012,"other",1770,180.931159937136
2012,"other",1771,180.931159937136
2012,"other",1772,180.931159937136
2012,"other",1783,180.931159937136
2012,"other",1784,180.931159937136
2012,"other",1785,180.931159937136
2012,"other",1786,180.931159937136
2012,"other",1788,180.931159937136
2012,"other",1789,180.931159937136
2012,"other",1395,180.931159937136
2012,"other",1396,180.931159937136
2012,"other",1397,180.931159937136
2012,"other",1398,180.931159937136
2012,"other",1399,180.931159937136
2012,"other",1400,180.931159937136
2012,"other",1401,180.931159937136
2012,"other",1402,180.931159937136
2012,"other",1987,180.931159937136
2012,"other",1604,180.931159937136
2012,"other",1607,180.931159937136
2012,"other",1608,180.931159937136
2012,"other",1613,180.931159937136
2012,"other",1614,180.931159937136
2012,"other",1615,180.931159937136
2012,"other",1616,180.931159937136
2012,"other",1456,180.931159937136
2012,"other",1457,180.931159937136
2012,"other",1458,180.931159937136
2012,"other",1415,180.931159937136
2012,"other",1416,180.931159937136
2012,"other",1417,180.931159937136
2012,"other",1418,180.931159937136
2012,"other",1419,180.931159937136
2012,"other",1420,180.931159937136
2012,"other",1421,180.931159937136
2012,"other",1422,180.931159937136
2012,"other",1635,180.931159937136
2012,"other",1636,180.931159937136
2012,"other",1637,180.931159937136
2012,"other",1638,180.931159937136
2012,"other",1639,180.931159937136
2012,"other",1643,180.931159937136
2012,"other",1644,180.931159937136
2012,"other",1645,180.931159937136
2012,"other",1603,180.931159937136
2012,"other",1649,180.931159937136
2012,"other",1652,180.931159937136
2012,"other",1435,180.931159937136
2012,"other",1436,180.931159937136
2012,"other",1437,180.931159937136
2012,"other",1438,180.931159937136
2012,"other",1439,180.931159937136
2012,"other",1440,180.931159937136
2012,"other",1441,180.931159937136
2012,"other",1675,180.931159937136
2012,"other",1676,180.931159937136
2012,"other",1677,180.931159937136
2012,"other",1627,180.931159937136
2012,"other",1681,180.931159937136
2012,"other",1682,180.931159937136
2012,"other",1683,180.931159937136
2012,"other",1687,180.931159937136
2012,"other",1688,180.931159937136
2012,"other",1701,180.931159937136
2012,"other",1708,180.931159937136
2012,"other",1710,180.931159937136
2012,"other",1711,180.931159937136
2012,"other",1716,180.931159937136
2012,"other",1460,180.931159937136
2012,"other",1461,180.931159937136
2012,"other",1815,180.931159937136
2012,"other",1628,180.931159937136
2012,"other",1629,180.931159937136
2012,"other",1631,180.931159937136
2012,"other",1632,180.931159937136
2012,"other",1633,180.931159937136
2012,"other",1752,180.931159937136
2012,"other",1753,180.931159937136
2012,"other",1754,180.931159937136
2012,"other",1666,180.931159937136
2012,"other",1667,180.931159937136
2012,"other",1806,180.931159937136
2012,"other",1807,180.931159937136
2012,"other",1724,180.931159937136
2012,"other",1680,180.931159937136
2012,"other",1746,180.931159937136
2012,"other",1748,180.931159937136
2012,"other",1654,180.931159937136
2012,"other",1655,180.931159937136
2012,"other",1660,180.931159937136
2012,"other",1661,180.931159937136
2012,"other",1665,180.931159937136
2012,"other",1795,180.931159937136
2012,"other",1621,180.931159937136
2012,"other",1622,180.931159937136
2012,"other",1722,180.931159937136
2012,"other",1623,180.931159937136
2012,"other",1745,180.931159937136
2012,"other",1970,180.931159937136
2012,"other",1802,180.931159937136
2012,"other",1749,180.931159937136
2012,"other",1750,180.931159937136
2012,"other",1751,180.931159937136
2012,"other",1625,180.931159937136
2012,"other",1790,180.931159937136
2012,"other",1796,180.931159937136
2013,"1 block",1427,149.788111560591
2013,"1 block",1425,149.788111560591
2013,"1 block",1424,149.788111560591
2013,"1 block",1646,149.788111560591
2013,"1 block",1423,149.788111560591
2013,"1 block",1429,149.788111560591
2013,"1 block",1430,149.788111560591
2013,"1 block",1426,149.788111560591
2013,"1 block",1428,149.788111560591
2013,"1 block",1530,149.788111560591
2013,"1 block",1433,149.788111560591
2013,"1 block",1431,149.788111560591
2013,"1 block",1432,149.788111560591
2013,"1 block",1535,149.788111560591
2013,"1 block",1536,149.788111560591
2013,"1 block",1537,149.788111560591
2013,"1 block",1539,149.788111560591
2013,"1 block",1525,149.788111560591
2013,"1 block",1526,149.788111560591
2013,"1 block",1527,149.788111560591
2013,"1 block",1528,149.788111560591
2013,"1 block",1529,149.788111560591
2013,"1 block",1546,149.788111560591
2013,"1 block",1547,149.788111560591
2013,"1 block",1548,149.788111560591
2013,"1 block",1549,149.788111560591
2013,"1 block",1550,149.788111560591
2013,"1 block",1551,149.788111560591
2013,"1 block",1552,149.788111560591
2013,"1 block",1554,149.788111560591
2013,"1 block",1540,149.788111560591
2013,"1 block",1542,149.788111560591
2013,"1 block",1543,149.788111560591
2013,"1 block",1544,149.788111560591
2013,"1 block",1545,149.788111560591
2013,"1 block",1445,149.788111560591
2013,"1 block",1446,149.788111560591
2013,"1 block",1531,149.788111560591
2013,"1 block",1532,149.788111560591
2013,"1 block",1533,149.788111560591
2013,"1 block",1534,149.788111560591
2013,"1 block",1451,149.788111560591
2013,"1 block",1452,149.788111560591
2013,"1 block",1453,149.788111560591
2013,"1 block",1555,149.788111560591
2013,"1 block",1556,149.788111560591
2013,"1 block",1443,149.788111560591
2013,"1 block",1444,149.788111560591
2013,"1 block",1449,149.788111560591
2013,"1 block",1450,149.788111560591
2013,"1 block",1447,149.788111560591
2013,"1 block",1448,149.788111560591
2013,"1 block",1558,149.788111560591
2013,"1 block",1557,149.788111560591
2013,"2-3 blocks left",1410,268.192100170391
2013,"2-3 blocks left",1411,268.192100170391
2013,"2-3 blocks left",1404,268.192100170391
2013,"2-3 blocks left",1522,268.192100170391
2013,"2-3 blocks left",1412,268.192100170391
2013,"2-3 blocks left",1523,268.192100170391
2013,"2-3 blocks left",1409,268.192100170391
2013,"2-3 blocks left",1413,268.192100170391
2013,"2-3 blocks left",1509,268.192100170391
2013,"2-3 blocks left",1524,268.192100170391
2013,"2-3 blocks left",1624,268.192100170391
2013,"2-3 blocks left",1516,268.192100170391
2013,"2-3 blocks left",1405,268.192100170391
2013,"2-3 blocks left",1406,268.192100170391
2013,"2-3 blocks left",1403,268.192100170391
2013,"2-3 blocks left",1521,268.192100170391
2013,"2-3 blocks left",1508,268.192100170391
2013,"2-3 blocks left",1512,268.192100170391
2013,"2-3 blocks left",1510,268.192100170391
2013,"2-3 blocks left",1514,268.192100170391
2013,"2-3 blocks left",1511,268.192100170391
2013,"2-3 blocks left",1517,268.192100170391
2013,"2-3 blocks left",1513,268.192100170391
2013,"2-3 blocks left",1407,268.192100170391
2013,"2-3 blocks left",1515,268.192100170391
2013,"2-3 blocks left",1520,268.192100170391
2013,"2-3 blocks left",1518,268.192100170391
2013,"2-3 blocks left",1408,268.192100170391
2013,"2-3 blocks left",1519,268.192100170391
2013,"2 blocks right",1562,128.527592959194
2013,"2 blocks right",1567,128.527592959194
2013,"2 blocks right",1560,128.527592959194
2013,"2 blocks right",1570,128.527592959194
2013,"2 blocks right",1571,128.527592959194
2013,"2 blocks right",1568,128.527592959194
2013,"2 blocks right",1569,128.527592959194
2013,"2 blocks right",1559,128.527592959194
2013,"2 blocks right",1463,128.527592959194
2013,"2 blocks right",1563,128.527592959194
2013,"2 blocks right",1564,128.527592959194
2013,"2 blocks right",1565,128.527592959194
2013,"2 blocks right",1566,128.527592959194
2013,"2 blocks right",1469,128.527592959194
2013,"2 blocks right",1470,128.527592959194
2013,"2 blocks right",1471,128.527592959194
2013,"2 blocks right",1472,128.527592959194
2013,"2 blocks right",1473,128.527592959194
2013,"2 blocks right",1464,128.527592959194
2013,"2 blocks right",1466,128.527592959194
2013,"2 blocks right",1467,128.527592959194
2013,"2 blocks right",1468,128.527592959194
2013,"3-4 blocks right",1576,108.717833577563
2013,"3-4 blocks right",1577,108.717833577563
2013,"3-4 blocks right",1578,108.717833577563
2013,"3-4 blocks right",1579,108.717833577563
2013,"3-4 blocks right",1584,108.717833577563
2013,"3-4 blocks right",1585,108.717833577563
2013,"3-4 blocks right",1586,108.717833577563
2013,"3-4 blocks right",1589,108.717833577563
2013,"3-4 blocks right",1590,108.717833577563
2013,"3-4 blocks right",1483,108.717833577563
2013,"3-4 blocks right",1484,108.717833577563
2013,"3-4 blocks right",1485,108.717833577563
2013,"3-4 blocks right",1487,108.717833577563
2013,"3-4 blocks right",1489,108.717833577563
2013,"3-4 blocks right",1580,108.717833577563
2013,"3-4 blocks right",1581,108.717833577563
2013,"3-4 blocks right",1582,108.717833577563
2013,"3-4 blocks right",1583,108.717833577563
2013,"4-5 blocks left",1495,131.289185851722
2013,"4-5 blocks left",1390,131.289185851722
2013,"4-5 blocks left",1383,131.289185851722
2013,"4-5 blocks left",1384,131.289185851722
2013,"4-5 blocks left",1385,131.289185851722
2013,"4-5 blocks left",1494,131.289185851722
2013,"4-5 blocks left",1386,131.289185851722
2013,"4-5 blocks left",1393,131.289185851722
2013,"4-5 blocks left",1497,131.289185851722
2013,"4-5 blocks left",1602,131.289185851722
2013,"4-5 blocks left",1504,131.289185851722
2013,"4-5 blocks left",1496,131.289185851722
2013,"4-5 blocks left",1388,131.289185851722
2013,"4-5 blocks left",1389,131.289185851722
2013,"4-5 blocks left",1493,131.289185851722
2013,"4-5 blocks left",1505,131.289185851722
2013,"4-5 blocks left",1506,131.289185851722
2013,"4-5 blocks left",1507,131.289185851722
2013,"4-5 blocks left",1498,131.289185851722
2013,"4-5 blocks left",1499,131.289185851722
2013,"4-5 blocks left",1387,131.289185851722
2013,"4-5 blocks left",1502,131.289185851722
2013,"4-5 blocks left",1503,131.289185851722
2013,"4-5 blocks left",1492,131.289185851722
2013,"4-5 blocks left",1491,131.289185851722
2013,"4-5 blocks left",1391,131.289185851722
2013,"4-5 blocks left",1392,131.289185851722
2013,"4-5 blocks left",1500,131.289185851722
2013,"4-5 blocks left",1501,131.289185851722
2013,"other",1375,206.476206896204
2013,"other",1376,206.476206896204
2013,"other",1377,206.476206896204
2013,"other",1378,206.476206896204
2013,"other",1379,206.476206896204
2013,"other",1380,206.476206896204
2013,"other",1381,206.476206896204
2013,"other",1382,206.476206896204
2013,"other",1786,206.476206896204
2013,"other",1788,206.476206896204
2013,"other",1789,206.476206896204
2013,"other",1795,206.476206896204
2013,"other",1796,206.476206896204
2013,"other",1806,206.476206896204
2013,"other",1807,206.476206896204
2013,"other",1815,206.476206896204
2013,"other",1906,206.476206896204
2013,"other",1908,206.476206896204
2013,"other",1436,206.476206896204
2013,"other",1395,206.476206896204
2013,"other",1396,206.476206896204
2013,"other",1397,206.476206896204
2013,"other",1398,206.476206896204
2013,"other",1399,206.476206896204
2013,"other",1400,206.476206896204
2013,"other",1401,206.476206896204
2013,"other",1402,206.476206896204
2013,"other",1607,206.476206896204
2013,"other",1608,206.476206896204
2013,"other",1613,206.476206896204
2013,"other",1614,206.476206896204
2013,"other",1615,206.476206896204
2013,"other",1616,206.476206896204
2013,"other",1622,206.476206896204
2013,"other",1623,206.476206896204
2013,"other",1456,206.476206896204
2013,"other",1457,206.476206896204
2013,"other",1458,206.476206896204
2013,"other",1415,206.476206896204
2013,"other",1416,206.476206896204
2013,"other",1417,206.476206896204
2013,"other",1418,206.476206896204
2013,"other",1419,206.476206896204
2013,"other",1420,206.476206896204
2013,"other",1421,206.476206896204
2013,"other",1422,206.476206896204
2013,"other",1644,206.476206896204
2013,"other",1645,206.476206896204
2013,"other",1785,206.476206896204
2013,"other",1654,206.476206896204
2013,"other",1655,206.476206896204
2013,"other",1659,206.476206896204
2013,"other",1660,206.476206896204
2013,"other",1661,206.476206896204
2013,"other",1665,206.476206896204
2013,"other",1666,206.476206896204
2013,"other",1667,206.476206896204
2013,"other",1435,206.476206896204
2013,"other",1676,206.476206896204
2013,"other",1437,206.476206896204
2013,"other",1438,206.476206896204
2013,"other",1439,206.476206896204
2013,"other",1440,206.476206896204
2013,"other",1441,206.476206896204
2013,"other",1688,206.476206896204
2013,"other",1603,206.476206896204
2013,"other",1604,206.476206896204
2013,"other",1709,206.476206896204
2013,"other",1710,206.476206896204
2013,"other",1711,206.476206896204
2013,"other",1722,206.476206896204
2013,"other",1723,206.476206896204
2013,"other",1724,206.476206896204
2013,"other",1725,206.476206896204
2013,"other",1726,206.476206896204
2013,"other",1745,206.476206896204
2013,"other",1746,206.476206896204
2013,"other",1748,206.476206896204
2013,"other",1460,206.476206896204
2013,"other",1461,206.476206896204
2013,"other",1630,206.476206896204
2013,"other",1631,206.476206896204
2013,"other",1632,206.476206896204
2013,"other",1638,206.476206896204
2013,"other",1639,206.476206896204
2013,"other",1643,206.476206896204
2013,"other",1783,206.476206896204
2013,"other",1784,206.476206896204
2013,"other",1681,206.476206896204
2013,"other",1682,206.476206896204
2013,"other",1687,206.476206896204
2013,"other",1625,206.476206896204
2013,"other",1689,206.476206896204
2013,"other",1708,206.476206896204
2013,"other",1751,206.476206896204
2013,"other",1753,206.476206896204
2013,"other",1754,206.476206896204
2013,"other",1675,206.476206896204
2013,"other",1770,206.476206896204
2013,"other",1677,206.476206896204
2013,"other",1680,206.476206896204
2013,"other",1749,206.476206896204
2013,"other",1750,206.476206896204
2013,"other",1628,206.476206896204
2013,"other",1629,206.476206896204
2013,"other",1767,206.476206896204
2013,"other",1627,206.476206896204
2013,"other",1775,206.476206896204
2014,"1 block",1426,268.558325245937
2014,"1 block",1429,268.558325245937
2014,"1 block",1646,268.558325245937
2014,"1 block",1427,268.558325245937
2014,"1 block",1430,268.558325245937
2014,"1 block",1432,268.558325245937
2014,"1 block",1433,268.558325245937
2014,"1 block",1431,268.558325245937
2014,"1 block",1428,268.558325245937
2014,"1 block",1423,268.558325245937
2014,"1 block",1424,268.558325245937
2014,"1 block",1425,268.558325245937
2014,"1 block",1525,268.558325245937
2014,"1 block",1443,268.558325245937
2014,"1 block",1527,268.558325245937
2014,"1 block",1528,268.558325245937
2014,"1 block",1529,268.558325245937
2014,"1 block",1530,268.558325245937
2014,"1 block",1547,268.558325245937
2014,"1 block",1548,268.558325245937
2014,"1 block",1549,268.558325245937
2014,"1 block",1550,268.558325245937
2014,"1 block",1551,268.558325245937
2014,"1 block",1552,268.558325245937
2014,"1 block",1553,268.558325245937
2014,"1 block",1554,268.558325245937
2014,"1 block",1526,268.558325245937
2014,"1 block",1543,268.558325245937
2014,"1 block",1544,268.558325245937
2014,"1 block",1545,268.558325245937
2014,"1 block",1546,268.558325245937
2014,"1 block",1445,268.558325245937
2014,"1 block",1531,268.558325245937
2014,"1 block",1532,268.558325245937
2014,"1 block",1533,268.558325245937
2014,"1 block",1534,268.558325245937
2014,"1 block",1535,268.558325245937
2014,"1 block",1536,268.558325245937
2014,"1 block",1537,268.558325245937
2014,"1 block",1539,268.558325245937
2014,"1 block",1540,268.558325245937
2014,"1 block",1542,268.558325245937
2014,"1 block",1557,268.558325245937
2014,"1 block",1444,268.558325245937
2014,"1 block",1449,268.558325245937
2014,"1 block",1446,268.558325245937
2014,"1 block",1447,268.558325245937
2014,"1 block",1448,268.558325245937
2014,"1 block",1453,268.558325245937
2014,"1 block",1450,268.558325245937
2014,"1 block",1451,268.558325245937
2014,"1 block",1452,268.558325245937
2014,"1 block",1558,268.558325245937
2014,"1 block",1555,268.558325245937
2014,"1 block",1556,268.558325245937
2014,"2-3 blocks left",1410,266.864997224274
2014,"2-3 blocks left",1411,266.864997224274
2014,"2-3 blocks left",1409,266.864997224274
2014,"2-3 blocks left",1413,266.864997224274
2014,"2-3 blocks left",1513,266.864997224274
2014,"2-3 blocks left",1403,266.864997224274
2014,"2-3 blocks left",1404,266.864997224274
2014,"2-3 blocks left",1405,266.864997224274
2014,"2-3 blocks left",1406,266.864997224274
2014,"2-3 blocks left",1408,266.864997224274
2014,"2-3 blocks left",1522,266.864997224274
2014,"2-3 blocks left",1523,266.864997224274
2014,"2-3 blocks left",1524,266.864997224274
2014,"2-3 blocks left",1511,266.864997224274
2014,"2-3 blocks left",1412,266.864997224274
2014,"2-3 blocks left",1512,266.864997224274
2014,"2-3 blocks left",1518,266.864997224274
2014,"2-3 blocks left",1514,266.864997224274
2014,"2-3 blocks left",1515,266.864997224274
2014,"2-3 blocks left",1517,266.864997224274
2014,"2-3 blocks left",1509,266.864997224274
2014,"2-3 blocks left",1519,266.864997224274
2014,"2-3 blocks left",1407,266.864997224274
2014,"2-3 blocks left",1508,266.864997224274
2014,"2-3 blocks left",1516,266.864997224274
2014,"2-3 blocks left",1510,266.864997224274
2014,"2-3 blocks left",1520,266.864997224274
2014,"2-3 blocks left",1521,266.864997224274
2014,"2 blocks right",1571,125.269202499975
2014,"2 blocks right",1560,125.269202499975
2014,"2 blocks right",1559,125.269202499975
2014,"2 blocks right",1561,125.269202499975
2014,"2 blocks right",1562,125.269202499975
2014,"2 blocks right",1563,125.269202499975
2014,"2 blocks right",1564,125.269202499975
2014,"2 blocks right",1565,125.269202499975
2014,"2 blocks right",1566,125.269202499975
2014,"2 blocks right",1567,125.269202499975
2014,"2 blocks right",1568,125.269202499975
2014,"2 blocks right",1569,125.269202499975
2014,"2 blocks right",1570,125.269202499975
2014,"2 blocks right",1466,125.269202499975
2014,"2 blocks right",1467,125.269202499975
2014,"2 blocks right",1468,125.269202499975
2014,"2 blocks right",1464,125.269202499975
2014,"2 blocks right",1470,125.269202499975
