"Year","Block","Total","index","Distance","avg.index"
2012,1701,8,1,"other",1.8418917918543
2012,1704,1,-0.8,"other",1.8418917918543
2012,1705,2,1,"other",1.8418917918543
2012,1708,5,-0.5,"other",1.8418917918543
2012,1709,24,2.42857142857143,"other",1.8418917918543
2012,1710,15,1.5,"other",1.8418917918543
2012,1711,28,6,"other",1.8418917918543
2012,1713,10,9,"other",1.8418917918543
2012,1715,8,-0.272727272727273,"other",1.8418917918543
2012,1716,27,0.928571428571429,"other",1.8418917918543
2012,1722,5,0.666666666666667,"other",1.8418917918543
2012,1723,1,0,"other",1.8418917918543
2012,1724,7,2.5,"other",1.8418917918543
2012,1725,6,1,"other",1.8418917918543
2012,1726,2,0,"other",1.8418917918543
2012,1745,21,-0.192307692307692,"other",1.8418917918543
2012,1746,11,-0.576923076923077,"other",1.8418917918543
2012,1747,42,7.4,"other",1.8418917918543
2012,1749,11,1.2,"other",1.8418917918543
2012,1750,25,0.0416666666666667,"other",1.8418917918543
2012,1751,15,-0.117647058823529,"other",1.8418917918543
2012,1752,24,7,"other",1.8418917918543
2012,1753,15,0,"other",1.8418917918543
2012,1754,10,-0.230769230769231,"other",1.8418917918543
2012,1767,18,0.5,"other",1.8418917918543
2012,1768,5,-0.285714285714286,"other",1.8418917918543
2012,1769,13,1.16666666666667,"other",1.8418917918543
2012,1770,11,0.375,"other",1.8418917918543
2012,1771,11,-0.153846153846154,"other",1.8418917918543
2012,1772,10,0.428571428571429,"other",1.8418917918543
2012,1773,12,1.4,"other",1.8418917918543
2012,1774,18,-0.5,"other",1.8418917918543
2012,1775,7,-0.416666666666667,"other",1.8418917918543
2012,1777,5,0.25,"other",1.8418917918543
2012,1783,21,0.75,"other",1.8418917918543
2012,1784,5,0.666666666666667,"other",1.8418917918543
2012,1785,6,0.2,"other",1.8418917918543
2012,1786,10,-0.523809523809524,"other",1.8418917918543
2012,1787,10,-0.0909090909090909,"other",1.8418917918543
2012,1788,14,0.0769230769230769,"other",1.8418917918543
2012,1789,29,8.66666666666667,"other",1.8418917918543
2012,1790,5,0.666666666666667,"other",1.8418917918543
2012,1795,2,-0.833333333333333,"other",1.8418917918543
2012,1796,9,0.5,"other",1.8418917918543
2012,1797,11,10,"other",1.8418917918543
2012,1802,8,0.6,"other",1.8418917918543
2012,1806,10,0.25,"other",1.8418917918543
2012,1807,1,-0.5,"other",1.8418917918543
2012,1811,1,0,"other",1.8418917918543
2012,1815,8,-0.428571428571429,"other",1.8418917918543
2012,1816,9,2,"other",1.8418917918543
2012,1819,43,3.77777777777778,"other",1.8418917918543
2013,1375,232,2.56923076923077,"other",2.08604702775696
2013,1376,169,6.04166666666667,"other",2.08604702775696
2013,1377,59,0.156862745098039,"other",2.08604702775696
2013,1378,126,1.73913043478261,"other",2.08604702775696
2013,1379,94,0.305555555555556,"other",2.08604702775696
2013,1380,52,0.857142857142857,"other",2.08604702775696
2013,1381,136,1.22950819672131,"other",2.08604702775696
2013,1382,83,0.566037735849057,"other",2.08604702775696
2013,1383,120,1.26415094339623,"4-5 blocks left",0.900647780478786
2013,1384,79,0.519230769230769,"4-5 blocks left",0.900647780478786
2013,1385,59,0.134615384615385,"4-5 blocks left",0.900647780478786
2013,1386,128,2.65714285714286,"4-5 blocks left",0.900647780478786
2013,1387,106,1.30434782608696,"4-5 blocks left",0.900647780478786
2013,1388,81,1.61290322580645,"4-5 blocks left",0.900647780478786
2013,1389,113,1.8974358974359,"4-5 blocks left",0.900647780478786
2013,1390,57,0.0961538461538463,"4-5 blocks left",0.900647780478786
2013,1391,85,0.370967741935484,"4-5 blocks left",0.900647780478786
2013,1392,71,0.577777777777778,"4-5 blocks left",0.900647780478786
2013,1393,78,0.733333333333333,"4-5 blocks left",0.900647780478786
2013,1395,51,0.821428571428571,"other",2.08604702775696
2013,1396,65,0.805555555555556,"other",2.08604702775696
2013,1397,54,1.45454545454545,"other",2.08604702775696
2013,1398,55,0.833333333333333,"other",2.08604702775696
2013,1399,78,1.68965517241379,"other",2.08604702775696
2013,1400,77,0.149253731343284,"other",2.08604702775696
2013,1401,58,3.46153846153846,"other",2.08604702775696
2013,1402,50,1.08333333333333,"other",2.08604702775696
2013,1403,35,0.944444444444444,"2-3 blocks left",1.70063818771022
2013,1404,55,-0.126984126984127,"2-3 blocks left",1.70063818771022
2013,1405,105,3.03846153846154,"2-3 blocks left",1.70063818771022
2013,1406,266,7.3125,"2-3 blocks left",1.70063818771022
2013,1407,90,0.956521739130435,"2-3 blocks left",1.70063818771022
2013,1408,59,0.439024390243902,"2-3 blocks left",1.70063818771022
2013,1409,62,0.441860465116279,"2-3 blocks left",1.70063818771022
2013,1410,89,4.93333333333333,"2-3 blocks left",1.70063818771022
2013,1411,92,1.96774193548387,"2-3 blocks left",1.70063818771022
2013,1412,48,0.548387096774194,"2-3 blocks left",1.70063818771022
2013,1413,109,1.47727272727273,"2-3 blocks left",1.70063818771022
2013,1415,66,1.44444444444444,"other",2.08604702775696
2013,1416,19,0.461538461538461,"other",2.08604702775696
2013,1417,36,1.4,"other",2.08604702775696
2013,1418,28,0.555555555555556,"other",2.08604702775696
2013,1419,66,2.3,"other",2.08604702775696
2013,1420,100,24,"other",2.08604702775696
2013,1421,36,0.714285714285714,"other",2.08604702775696
2013,1422,36,0.714285714285714,"other",2.08604702775696
2013,1423,21,0.909090909090909,"1 block",1.39849446578916
2013,1424,32,0.777777777777778,"1 block",1.39849446578916
2013,1425,23,2.28571428571429,"1 block",1.39849446578916
2013,1426,29,0.8125,"1 block",1.39849446578916
2013,1427,34,0.888888888888889,"1 block",1.39849446578916
2013,1428,22,-0.214285714285714,"1 block",1.39849446578916
2013,1429,23,1.55555555555556,"1 block",1.39849446578916
2013,1430,13,-0.551724137931034,"1 block",1.39849446578916
2013,1431,25,2.125,"1 block",1.39849446578916
2013,1432,51,1.83333333333333,"1 block",1.39849446578916
2013,1433,55,0.964285714285714,"1 block",1.39849446578916
2013,1435,46,3.6,"other",2.08604702775696
2013,1436,28,2.11111111111111,"other",2.08604702775696
2013,1437,54,2.85714285714286,"other",2.08604702775696
2013,1438,49,2.76923076923077,"other",2.08604702775696
2013,1439,53,1.78947368421053,"other",2.08604702775696
2013,1440,10,-0.411764705882353,"other",2.08604702775696
2013,1441,29,1.63636363636364,"other",2.08604702775696
2013,1442,6,0.2,"other",2.08604702775696
2013,1443,64,1.46153846153846,"1 block",1.39849446578916
2013,1444,32,0.185185185185185,"1 block",1.39849446578916
2013,1445,32,2.55555555555556,"1 block",1.39849446578916
2013,1446,60,1.30769230769231,"1 block",1.39849446578916
2013,1447,60,1.22222222222222,"1 block",1.39849446578916
2013,1448,29,0.208333333333333,"1 block",1.39849446578916
2013,1449,10,-0.545454545454545,"1 block",1.39849446578916
2013,1450,38,0.727272727272727,"1 block",1.39849446578916
2013,1451,45,0.363636363636364,"1 block",1.39849446578916
2013,1452,24,0.0434782608695652,"1 block",1.39849446578916
2013,1453,85,4,"1 block",1.39849446578916
2013,1455,24,1.66666666666667,"other",2.08604702775696
2013,1456,32,0.333333333333333,"other",2.08604702775696
2013,1457,27,0.0800000000000001,"other",2.08604702775696
2013,1458,56,4.09090909090909,"other",2.08604702775696
2013,1459,13,12,"other",2.08604702775696
2013,1460,21,0.235294117647059,"other",2.08604702775696
2013,1461,21,4.25,"other",2.08604702775696
2013,1462,105,0.458333333333333,"other",2.08604702775696
2013,1463,52,7.66666666666667,"2 blocks right",0.912680985964873
2013,1464,50,4.55555555555556,"2 blocks right",0.912680985964873
2013,1465,26,1.16666666666667,"2 blocks right",0.912680985964873
2013,1466,38,1.11111111111111,"2 blocks right",0.912680985964873
2013,1467,18,0,"2 blocks right",0.912680985964873
2013,1468,34,1.26666666666667,"2 blocks right",0.912680985964873
2013,1469,24,-0.454545454545455,"2 blocks right",0.912680985964873
2013,1470,42,1.1,"2 blocks right",0.912680985964873
2013,1471,24,0.142857142857143,"2 blocks right",0.912680985964873
2013,1472,30,0.428571428571429,"2 blocks right",0.912680985964873
2013,1473,28,0.866666666666667,"2 blocks right",0.912680985964873
2013,1474,10,1.5,"other",2.08604702775696
2013,1475,9,0.8,"other",2.08604702775696
2013,1480,110,0.594202898550725,"3-4 blocks right",0.675163847850881
2013,1482,30,0.578947368421053,"3-4 blocks right",0.675163847850881
2013,1483,59,1.45833333333333,"3-4 blocks right",0.675163847850881
2013,1484,36,2.6,"3-4 blocks right",0.675163847850881
2013,1485,18,0.384615384615385,"3-4 blocks right",0.675163847850881
2013,1486,15,1.5,"3-4 blocks right",0.675163847850881
2013,1487,34,0.789473684210526,"3-4 blocks right",0.675163847850881
2013,1488,1,-0.666666666666667,"3-4 blocks right",0.675163847850881
2013,1489,3,-0.875,"3-4 blocks right",0.675163847850881
2013,1490,10,-0.5,"3-4 blocks right",0.675163847850881
2013,1491,58,0.0357142857142858,"4-5 blocks left",0.900647780478786
2013,1492,52,0.625,"4-5 blocks left",0.900647780478786
2013,1493,78,2.25,"4-5 blocks left",0.900647780478786
2013,1494,85,0.770833333333333,"4-5 blocks left",0.900647780478786
2013,1495,53,0.232558139534884,"4-5 blocks left",0.900647780478786
2013,1496,116,1.76190476190476,"4-5 blocks left",0.900647780478786
2013,1497,107,1.48837209302326,"4-5 blocks left",0.900647780478786
2013,1498,92,0.415384615384615,"4-5 blocks left",0.900647780478786
2013,1499,108,1.34782608695652,"4-5 blocks left",0.900647780478786
2013,1500,37,-0.30188679245283,"4-5 blocks left",0.900647780478786
2013,1501,94,0.958333333333333,"4-5 blocks left",0.900647780478786
2013,1502,83,1.37142857142857,"4-5 blocks left",0.900647780478786
2013,1503,68,1.26666666666667,"4-5 blocks left",0.900647780478786
2013,1504,67,0.717948717948718,"4-5 blocks left",0.900647780478786
2013,1505,47,0.236842105263158,"4-5 blocks left",0.900647780478786
2013,1506,39,-0.152173913043478,"4-5 blocks left",0.900647780478786
2013,1507,86,0.954545454545455,"4-5 blocks left",0.900647780478786
2013,1508,91,1.93548387096774,"2-3 blocks left",1.70063818771022
2013,1509,60,2,"2-3 blocks left",1.70063818771022
2013,1510,131,2.85294117647059,"2-3 blocks left",1.70063818771022
2013,1511,46,-0.0612244897959183,"2-3 blocks left",1.70063818771022
2013,1512,67,0.717948717948718,"2-3 blocks left",1.70063818771022
2013,1513,62,4.16666666666667,"2-3 blocks left",1.70063818771022
2013,1514,99,1.2,"2-3 blocks left",1.70063818771022
2013,1515,48,-0.186440677966102,"2-3 blocks left",1.70063818771022
2013,1516,56,1.33333333333333,"2-3 blocks left",1.70063818771022
2013,1517,211,4.55263157894737,"2-3 blocks left",1.70063818771022
2013,1518,36,-0.234042553191489,"2-3 blocks left",1.70063818771022
2013,1519,56,1.07407407407407,"2-3 blocks left",1.70063818771022
2013,1520,47,1.23809523809524,"2-3 blocks left",1.70063818771022
2013,1521,65,0.585365853658537,"2-3 blocks left",1.70063818771022
2013,1522,80,2.2,"2-3 blocks left",1.70063818771022
2013,1523,46,2.06666666666667,"2-3 blocks left",1.70063818771022
2013,1524,39,2,"2-3 blocks left",1.70063818771022
2013,1525,33,0.222222222222222,"1 block",1.39849446578916
2013,1526,26,2.25,"1 block",1.39849446578916
2013,1527,24,0.2,"1 block",1.39849446578916
2013,1528,18,-0.28,"1 block",1.39849446578916
2013,1529,53,2.78571428571429,"1 block",1.39849446578916
2013,1530,25,0.470588235294118,"1 block",1.39849446578916
2013,1531,57,1.19230769230769,"1 block",1.39849446578916
2013,1532,45,2.21428571428571,"1 block",1.39849446578916
2013,1533,40,4.71428571428571,"1 block",1.39849446578916
2013,1534,54,6.71428571428571,"1 block",1.39849446578916
2013,1535,15,0.5,"1 block",1.39849446578916
2013,1536,5,0.25,"1 block",1.39849446578916
2013,1537,6,0.2,"1 block",1.39849446578916
2013,1538,3,-0.4,"1 block",1.39849446578916
2013,1539,31,4.16666666666667,"1 block",1.39849446578916
2013,1540,23,0.4375,"1 block",1.39849446578916
2013,1541,27,12.5,"1 block",1.39849446578916
2013,1542,23,-0.178571428571429,"1 block",1.39849446578916
2013,1543,49,1.57894736842105,"1 block",1.39849446578916
2013,1544,22,-0.511111111111111,"1 block",1.39849446578916
2013,1545,34,2.09090909090909,"1 block",1.39849446578916
2013,1546,46,1.70588235294118,"1 block",1.39849446578916
2013,1547,39,0.95,"1 block",1.39849446578916
2013,1548,24,0.6,"1 block",1.39849446578916
2013,1549,22,1.2,"1 block",1.39849446578916
2013,1550,40,1.66666666666667,"1 block",1.39849446578916
2013,1551,20,0.0526315789473684,"1 block",1.39849446578916
2013,1552,29,0.705882352941176,"1 block",1.39849446578916
2013,1553,33,0.1,"1 block",1.39849446578916
2013,1554,27,0.227272727272727,"1 block",1.39849446578916
2013,1555,23,0.769230769230769,"1 block",1.39849446578916
2013,1556,16,0.230769230769231,"1 block",1.39849446578916
2013,1557,43,2.58333333333333,"1 block",1.39849446578916
2013,1558,34,0.888888888888889,"1 block",1.39849446578916
2013,1559,14,0.166666666666667,"2 blocks right",0.912680985964873
2013,1560,25,0.470588235294118,"2 blocks right",0.912680985964873
2013,1561,18,-0.142857142857143,"2 blocks right",0.912680985964873
2013,1562,16,0.333333333333333,"2 blocks right",0.912680985964873
2013,1563,22,0.833333333333333,"2 blocks right",0.912680985964873
2013,1564,16,-0.238095238095238,"2 blocks right",0.912680985964873
2013,1565,24,0.0434782608695652,"2 blocks right",0.912680985964873
2013,1566,72,3,"2 blocks right",0.912680985964873
2013,1567,19,0.0555555555555556,"2 blocks right",0.912680985964873
2013,1568,9,0.285714285714286,"2 blocks right",0.912680985964873
2013,1569,10,-0.583333333333333,"2 blocks right",0.912680985964873
2013,1570,33,0.833333333333333,"2 blocks right",0.912680985964873
2013,1571,20,-0.0909090909090909,"2 blocks right",0.912680985964873
2013,1573,5,0,"2 blocks right",0.912680985964873
2013,1576,35,0.521739130434783,"3-4 blocks right",0.675163847850881
2013,1577,14,-0.391304347826087,"3-4 blocks right",0.675163847850881
2013,1578,27,0.421052631578947,"3-4 blocks right",0.675163847850881
2013,1579,23,0.0952380952380953,"3-4 blocks right",0.675163847850881
2013,1580,25,0.19047619047619,"3-4 blocks right",0.675163847850881
2013,1581,11,0.375,"3-4 blocks right",0.675163847850881
2013,1582,23,-0.323529411764706,"3-4 blocks right",0.675163847850881
2013,1583,45,0.875,"3-4 blocks right",0.675163847850881
2013,1584,51,3.63636363636364,"3-4 blocks right",0.675163847850881
2013,1585,53,1.94444444444444,"3-4 blocks right",0.675163847850881
2013,1586,23,0.15,"3-4 blocks right",0.675163847850881
2013,1587,13,1.16666666666667,"3-4 blocks right",0.675163847850881
2013,1589,23,0.4375,"3-4 blocks right",0.675163847850881
2013,1590,65,1.24137931034483,"3-4 blocks right",0.675163847850881
2013,1602,69,0.971428571428572,"4-5 blocks left",0.900647780478786
2013,1603,42,0.826086956521739,"other",2.08604702775696
2013,1604,143,4.72,"other",2.08604702775696
2013,1607,33,32,"other",2.08604702775696
2013,1608,15,0.153846153846154,"other",2.08604702775696
2013,1609,28,8.33333333333333,"other",2.08604702775696
2013,1610,30,0.5,"other",2.08604702775696
2013,1611,3,-0.75,"other",2.08604702775696
2013,1612,2,-0.75,"other",2.08604702775696
2013,1613,13,0.857142857142857,"other",2.08604702775696
2013,1615,37,2.7,"other",2.08604702775696
2013,1616,22,4.5,"other",2.08604702775696
2013,1617,8,0.333333333333333,"other",2.08604702775696
2013,1618,5,4,"other",2.08604702775696
2013,1620,3,-0.666666666666667,"other",2.08604702775696
2013,1621,2,-0.894736842105263,"other",2.08604702775696
2013,1622,2,-0.818181818181818,"other",2.08604702775696
2013,1623,7,-0.930693069306931,"other",2.08604702775696
2013,1624,17,-0.0555555555555556,"2-3 blocks left",1.70063818771022
2013,1625,32,1.66666666666667,"other",2.08604702775696
2013,1626,6,5,"other",2.08604702775696
2013,1627,21,0.5,"other",2.08604702775696
2013,1628,13,0.0833333333333333,"other",2.08604702775696
2013,1629,18,1,"other",2.08604702775696
2013,1630,27,2.375,"other",2.08604702775696
2013,1631,28,4.6,"other",2.08604702775696
2013,1632,5,-0.444444444444444,"other",2.08604702775696
2013,1633,19,0.0555555555555556,"other",2.08604702775696
2013,1634,12,-0.4,"other",2.08604702775696
2013,1635,7,-0.3,"other",2.08604702775696
2013,1636,11,0.375,"other",2.08604702775696
2013,1637,4,-0.333333333333333,"other",2.08604702775696
2013,1638,10,-0.285714285714286,"other",2.08604702775696
2013,1639,18,0.285714285714286,"other",2.08604702775696
2013,1640,2,-0.5,"other",2.08604702775696
2013,1643,40,1,"other",2.08604702775696
2013,1644,29,0.933333333333333,"other",2.08604702775696
2013,1645,34,10.3333333333333,"other",2.08604702775696
2013,1646,30,4,"1 block",1.39849446578916
2013,1647,1,-0.875,"other",2.08604702775696
2013,1649,16,2.2,"other",2.08604702775696
2013,1652,14,0.555555555555556,"other",2.08604702775696
2013,1654,12,0.333333333333333,"other",2.08604702775696
2013,1655,18,0.384615384615385,"other",2.08604702775696
2013,1656,9,0.8,"other",2.08604702775696
2013,1659,7,-0.5625,"other",2.08604702775696
2013,1660,22,3.4,"other",2.08604702775696
2013,1661,7,0.75,"other",2.08604702775696
2013,1662,4,0.333333333333333,"other",2.08604702775696
2013,1665,26,2.71428571428571,"other",2.08604702775696
2013,1666,8,0,"other",2.08604702775696
2013,1667,7,2.5,"other",2.08604702775696
2013,1669,11,-0.56,"other",2.08604702775696
2013,1671,44,21,"other",2.08604702775696
2013,1673,3,-0.5,"other",2.08604702775696
2013,1675,18,1,"other",2.08604702775696
2013,1676,31,2.44444444444444,"other",2.08604702775696
2013,1677,13,5.5,"other",2.08604702775696
2013,1678,12,-0.25,"other",2.08604702775696
2013,1680,23,4.75,"other",2.08604702775696
2013,1681,32,4.33333333333333,"other",2.08604702775696
2013,1682,3,-0.5,"other",2.08604702775696
2013,1683,23,1.3,"other",2.08604702775696
2013,1684,3,-0.4,"other",2.08604702775696
2013,1687,11,-0.3125,"other",2.08604702775696
2013,1688,29,0.933333333333333,"other",2.08604702775696
2013,1689,19,1.11111111111111,"other",2.08604702775696
2013,1691,2,1,"other",2.08604702775696
2013,1693,18,5,"other",2.08604702775696
2013,1694,28,27,"other",2.08604702775696
2013,1696,4,1,"other",2.08604702775696
2013,1699,2,-0.833333333333333,"other",2.08604702775696
2013,1700,9,8,"other",2.08604702775696
2013,1701,27,5.75,"other",2.08604702775696
2013,1708,10,0,"other",2.08604702775696
2013,1709,17,1.42857142857143,"other",2.08604702775696
2013,1710,16,1.66666666666667,"other",2.08604702775696
2013,1711,22,4.5,"other",2.08604702775696
2013,1713,13,12,"other",2.08604702775696
2013,1716,10,-0.285714285714286,"other",2.08604702775696
2013,1717,4,3,"other",2.08604702775696
2013,1722,2,-0.333333333333333,"other",2.08604702775696
2013,1723,3,2,"other",2.08604702775696
2013,1724,8,3,"other",2.08604702775696
2013,1725,5,0.666666666666667,"other",2.08604702775696
2013,1745,28,0.0769230769230769,"other",2.08604702775696
2013,1746,4,-0.846153846153846,"other",2.08604702775696
2013,1747,51,9.2,"other",2.08604702775696
2013,1748,3,0.5,"other",2.08604702775696
2013,1749,10,1,"other",2.08604702775696
2013,1750,28,0.166666666666667,"other",2.08604702775696
2013,1751,15,-0.117647058823529,"other",2.08604702775696
2013,1752,12,3,"other",2.08604702775696
2013,1753,11,-0.266666666666667,"other",2.08604702775696
2013,1754,10,-0.230769230769231,"other",2.08604702775696
2013,1767,5,-0.583333333333333,"other",2.08604702775696
2013,1768,28,3,"other",2.08604702775696
2013,1769,3,-0.5,"other",2.08604702775696
2013,1770,14,0.75,"other",2.08604702775696
2013,1771,12,-0.0769230769230769,"other",2.08604702775696
2013,1772,14,1,"other",2.08604702775696
2013,1773,11,1.2,"other",2.08604702775696
2013,1774,13,-0.638888888888889,"other",2.08604702775696
2013,1775,20,0.666666666666667,"other",2.08604702775696
2013,1776,4,1,"other",2.08604702775696
2013,1777,3,-0.25,"other",2.08604702775696
2013,1783,16,0.333333333333333,"other",2.08604702775696
2013,1784,2,-0.333333333333333,"other",2.08604702775696
2013,1785,3,-0.4,"other",2.08604702775696
2013,1786,14,-0.333333333333333,"other",2.08604702775696
2013,1787,5,-0.545454545454545,"other",2.08604702775696
2013,1788,17,0.307692307692308,"other",2.08604702775696
2013,1789,24,7,"other",2.08604702775696
2013,1791,1,-0.5,"other",2.08604702775696
2013,1795,3,-0.75,"other",2.08604702775696
2013,1796,22,2.66666666666667,"other",2.08604702775696
2013,1797,4,3,"other",2.08604702775696
2013,1802,4,-0.2,"other",2.08604702775696
2013,1806,9,0.125,"other",2.08604702775696
2013,1807,8,3,"other",2.08604702775696
2013,1815,9,-0.357142857142857,"other",2.08604702775696
2013,1816,7,1.33333333333333,"other",2.08604702775696
2013,1819,38,3.22222222222222,"other",2.08604702775696
2014,1375,164,1.52307692307692,"other",2.08342702826055
2014,1376,96,3,"other",2.08342702826055
2014,1377,147,1.88235294117647,"other",2.08342702826055
2014,1378,97,1.10869565217391,"other",2.08342702826055
2014,1379,81,0.125,"other",2.08342702826055
2014,1380,65,1.32142857142857,"other",2.08342702826055
2014,1381,130,1.13114754098361,"other",2.08342702826055
2014,1382,106,1,"other",2.08342702826055
2014,1383,118,1.22641509433962,"4-5 blocks left",0.852865355881956
2014,1384,95,0.826923076923077,"4-5 blocks left",0.852865355881956
2014,1385,46,-0.115384615384615,"4-5 blocks left",0.852865355881956
2014,1386,111,2.17142857142857,"4-5 blocks left",0.852865355881956
2014,1387,91,0.978260869565217,"4-5 blocks left",0.852865355881956
2014,1388,58,0.870967741935484,"4-5 blocks left",0.852865355881956
2014,1389,133,2.41025641025641,"4-5 blocks left",0.852865355881956
2014,1390,87,0.673076923076923,"4-5 blocks left",0.852865355881956
2014,1391,86,0.387096774193548,"4-5 blocks left",0.852865355881956
2014,1392,91,1.02222222222222,"4-5 blocks left",0.852865355881956
2014,1393,55,0.222222222222222,"4-5 blocks left",0.852865355881956
2014,1395,63,1.25,"other",2.08342702826055
2014,1396,62,0.722222222222222,"other",2.08342702826055
2014,1397,58,1.63636363636364,"other",2.08342702826055
2014,1398,50,0.666666666666667,"other",2.08342702826055
2014,1399,75,1.58620689655172,"other",2.08342702826055
2014,1400,49,-0.26865671641791,"other",2.08342702826055
2014,1401,87,5.69230769230769,"other",2.08342702826055
2014,1402,55,1.29166666666667,"other",2.08342702826055
2014,1403,38,1.11111111111111,"2-3 blocks left",1.59408025973345
2014,1404,44,-0.301587301587302,"2-3 blocks left",1.59408025973345
2014,1405,77,1.96153846153846,"2-3 blocks left",1.59408025973345
2014,1406,253,6.90625,"2-3 blocks left",1.59408025973345
2014,1407,92,1,"2-3 blocks left",1.59408025973345
2014,1408,84,1.04878048780488,"2-3 blocks left",1.59408025973345
2014,1409,63,0.465116279069767,"2-3 blocks left",1.59408025973345
2014,1410,73,3.86666666666667,"2-3 blocks left",1.59408025973345
2014,1411,85,1.74193548387097,"2-3 blocks left",1.59408025973345
2014,1412,68,1.19354838709677,"2-3 blocks left",1.59408025973345
2014,1413,110,1.5,"2-3 blocks left",1.59408025973345
2014,1415,58,1.14814814814815,"other",2.08342702826055
2014,1416,20,0.538461538461539,"other",2.08342702826055
2014,1417,29,0.933333333333333,"other",2.08342702826055
2014,1418,78,3.33333333333333,"other",2.08342702826055
2014,1419,29,0.45,"other",2.08342702826055
2014,1420,103,24.75,"other",2.08342702826055
2014,1421,19,-0.0952380952380952,"other",2.08342702826055
2014,1422,39,0.857142857142857,"other",2.08342702826055
2014,1423,39,2.54545454545455,"1 block",1.30442740936964
2014,1424,36,1,"1 block",1.30442740936964
2014,1425,24,2.42857142857143,"1 block",1.30442740936964
2014,1426,35,1.1875,"1 block",1.30442740936964
2014,1427,35,0.944444444444444,"1 block",1.30442740936964
2014,1428,27,-0.0357142857142857,"1 block",1.30442740936964
2014,1429,27,2,"1 block",1.30442740936964
2014,1430,14,-0.517241379310345,"1 block",1.30442740936964
2014,1431,49,5.125,"1 block",1.30442740936964
2014,1432,36,1,"1 block",1.30442740936964
2014,1433,48,0.714285714285714,"1 block",1.30442740936964
2014,1435,32,2.2,"other",2.08342702826055
2014,1436,41,3.55555555555556,"other",2.08342702826055
2014,1437,52,2.71428571428571,"other",2.08342702826055
2014,1438,40,2.07692307692308,"other",2.08342702826055
2014,1439,52,1.73684210526316,"other",2.08342702826055
2014,1440,11,-0.352941176470588,"other",2.08342702826055
2014,1441,41,2.72727272727273,"other",2.08342702826055
2014,1442,5,0,"other",2.08342702826055
2014,1443,55,1.11538461538462,"1 block",1.30442740936964
2014,1444,21,-0.222222222222222,"1 block",1.30442740936964
2014,1445,20,1.22222222222222,"1 block",1.30442740936964
2014,1446,33,0.269230769230769,"1 block",1.30442740936964
2014,1447,54,1,"1 block",1.30442740936964
2014,1448,36,0.5,"1 block",1.30442740936964
2014,1449,25,0.136363636363636,"1 block",1.30442740936964
2014,1450,30,0.363636363636364,"1 block",1.30442740936964
2014,1451,43,0.303030303030303,"1 block",1.30442740936964
2014,1452,26,0.130434782608696,"1 block",1.30442740936964
2014,1453,55,2.23529411764706,"1 block",1.30442740936964
2014,1455,9,0,"other",2.08342702826055
2014,1456,40,0.666666666666667,"other",2.08342702826055
2014,1457,14,-0.44,"other",2.08342702826055
2014,1458,38,2.45454545454545,"other",2.08342702826055
2014,1459,12,11,"other",2.08342702826055
2014,1460,15,-0.117647058823529,"other",2.08342702826055
2014,1461,20,4,"other",2.08342702826055
2014,1462,62,-0.138888888888889,"other",2.08342702826055
2014,1463,50,7.33333333333333,"2 blocks right",0.450371183519521
2014,1464,32,2.55555555555556,"2 blocks right",0.450371183519521
2014,1465,18,0.5,"2 blocks right",0.450371183519521
2014,1466,21,0.166666666666667,"2 blocks right",0.450371183519521
2014,1467,11,-0.388888888888889,"2 blocks right",0.450371183519521
2014,1468,38,1.53333333333333,"2 blocks right",0.450371183519521
2014,1469,20,-0.545454545454545,"2 blocks right",0.450371183519521
2014,1470,14,-0.3,"2 blocks right",0.450371183519521
2014,1471,30,0.428571428571429,"2 blocks right",0.450371183519521
2014,1472,23,0.0952380952380953,"2 blocks right",0.450371183519521
2014,1473,24,0.6,"2 blocks right",0.450371183519521
2014,1474,14,2.5,"other",2.08342702826055
2014,1475,7,0.4,"other",2.08342702826055
2014,1480,99,0.434782608695652,"3-4 blocks right",0.702037776352155
2014,1482,48,1.52631578947368,"3-4 blocks right",0.702037776352155
2014,1483,44,0.833333333333333,"3-4 blocks right",0.702037776352155
2014,1484,34,2.4,"3-4 blocks right",0.702037776352155
2014,1485,18,0.384615384615385,"3-4 blocks right",0.702037776352155
2014,1486,25,3.16666666666667,"3-4 blocks right",0.702037776352155
2014,1487,28,0.473684210526316,"3-4 blocks right",0.702037776352155
2014,1488,2,-0.333333333333333,"3-4 blocks right",0.702037776352155
2014,1489,5,-0.791666666666667,"3-4 blocks right",0.702037776352155
2014,1491,94,0.678571428571429,"4-5 blocks left",0.852865355881956
2014,1492,43,0.34375,"4-5 blocks left",0.852865355881956
2014,1493,105,3.375,"4-5 blocks left",0.852865355881956
2014,1494,72,0.5,"4-5 blocks left",0.852865355881956
2014,1495,57,0.325581395348837,"4-5 blocks left",0.852865355881956
2014,1496,87,1.07142857142857,"4-5 blocks left",0.852865355881956
2014,1497,78,0.813953488372093,"4-5 blocks left",0.852865355881956
2014,1498,62,-0.0461538461538461,"4-5 blocks left",0.852865355881956
2014,1499,111,1.41304347826087,"4-5 blocks left",0.852865355881956
2014,1500,66,0.245283018867924,"4-5 blocks left",0.852865355881956
2014,1501,80,0.666666666666667,"4-5 blocks left",0.852865355881956
2014,1502,64,0.828571428571429,"4-5 blocks left",0.852865355881956
2014,1503,64,1.13333333333333,"4-5 blocks left",0.852865355881956
